"","sex","edu","employed","bornin_canada","province","votechoice","income","age"
"26390","Male",1,1,1,"Alberta","Liberal Party","$100,000 to $ 124,999","45 to 59"
"26391","Female",0,0,0,"Ontario","NA","$25,000 to $49,999","NA"
"26392","Female",1,1,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"26393","Male",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"26394","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26395","Male",1,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"26396","Female",1,0,1,"Ontario","NA","NA","NA"
"26397","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26398","Female",0,1,1,"Ontario","NA","NA","NA"
"26399","Male",1,1,0,"Ontario","NA","NA","NA"
"26400","Female",1,1,1,"British Columbia","NA","NA","NA"
"26401","Male",1,0,0,"Ontario","Conservative Party","NA","75 and above"
"26402","Male",1,1,0,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"26403","Male",1,0,1,"Ontario","NA","Less than $25,000","45 to 59"
"26404","Male",0,0,1,"Quebec","NA","NA","NA"
"26405","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26406","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"26407","Male",0,1,1,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"26408","Female",1,1,0,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"26409","Female",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"26410","Male",1,1,0,"Ontario","NA","Less than $25,000","NA"
"26411","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"26412","Female",1,0,1,"Manitoba","Liberal Party","$50,000 to $74,999","NA"
"26413","Female",1,1,1,"Ontario","NA","NA","NA"
"26414","Female",1,NA,NA,"British Columbia","NA","NA","NA"
"26415","Male",1,1,1,"Quebec","NA","NA","NA"
"26416","Female",1,0,0,"Ontario","NA","$75,000 to $99,999","NA"
"26417","Female",1,1,1,"Ontario","NA","$125,000 and more","NA"
"26418","Female",1,1,1,"British Columbia","NA","$50,000 to $74,999","NA"
"26419","Female",1,0,1,"Quebec","NA","NA","NA"
"26420","Female",1,1,0,"Quebec","Conservative Party","$50,000 to $74,999","NA"
"26421","Female",1,0,1,"Manitoba","NA","$75,000 to $99,999","30 to 44"
"26422","Male",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"26423","Male",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26424","Female",1,0,1,"Ontario","NA","NA","NA"
"26425","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26426","Male",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"26427","Female",1,1,1,"Quebec","NA","NA","NA"
"26428","Female",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"26429","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"26430","Female",1,0,1,"British Columbia","NA","$25,000 to $49,999","NA"
"26431","Female",1,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"26432","Female",1,1,1,"Manitoba","Conservative Party","$125,000 and more","NA"
"26433","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26434","Male",1,1,1,"Manitoba","Conservative Party","$75,000 to $99,999","NA"
"26435","Female",0,1,0,"Ontario","NA","$50,000 to $74,999","NA"
"26436","Male",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26437","Female",1,1,1,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"26438","Male",1,0,1,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"26439","Female",1,1,1,"Alberta","Conservative Party","$100,000 to $ 124,999","45 to 59"
"26440","Male",1,1,1,"Alberta","Conservative Party","NA","NA"
"26441","Female",1,0,1,"Quebec","NA","NA","NA"
"26442","Male",1,1,1,"Ontario","Liberal Party","NA","NA"
"26443","Female",0,1,1,"Alberta","NA","NA","NA"
"26444","Female",1,0,1,"Alberta","NA","$125,000 and more","45 to 59"
"26445","Female",1,0,1,"Alberta","Conservative Party","NA","60 to 74"
"26446","Female",1,1,1,"Ontario","NA","$125,000 and more","30 to 44"
"26447","Male",1,0,0,"Ontario","Liberal Party","NA","45 to 59"
"26448","Female",1,0,1,"Alberta","Liberal Party","NA","NA"
"26449","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26450","Female",1,1,0,"Quebec","NA","$75,000 to $99,999","NA"
"26451","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26452","Female",1,1,0,"Quebec","Liberal Party","$75,000 to $99,999","30 to 44"
"26453","Female",1,0,0,"Ontario","Liberal Party","NA","NA"
"26454","Male",1,1,1,"Ontario","NA","$100,000 to $ 124,999","45 to 59"
"26455","Female",0,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26456","Female",0,1,1,"Quebec","Liberal Party","NA","NA"
"26457","Female",1,1,NA,"Ontario","Liberal Party","NA","NA"
"26458","Female",0,0,1,"Ontario","Conservative Party","NA","60 to 74"
"26459","Female",1,0,1,"British Columbia","NA","NA","NA"
"26460","Male",1,0,0,"Manitoba","NA","NA","NA"
"26461","Female",1,0,1,"Saskatchewan","Conservative Party","NA","60 to 74"
"26462","Female",1,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"26463","Male",0,1,1,"British Columbia","NA","$25,000 to $49,999","NA"
"26464","Male",1,1,0,"Ontario","Conservative Party","$125,000 and more","NA"
"26465","Female",0,1,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"26466","Female",1,0,0,"Ontario","Conservative Party","NA","NA"
"26467","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26468","Female",1,1,1,"Ontario","NA","NA","NA"
"26469","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"26470","Male",1,0,0,"Ontario","NA","$25,000 to $49,999","60 to 74"
"26471","Female",1,1,1,"Ontario","NA","Less than $25,000","30 to 44"
"26472","Female",1,0,1,"Quebec","NA","$125,000 and more","NA"
"26473","Male",1,1,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"26474","Male",0,1,1,"Ontario","NA","$25,000 to $49,999","60 to 74"
"26475","Male",1,1,0,"Quebec","NA","$25,000 to $49,999","NA"
"26476","Female",1,1,1,"Saskatchewan","Conservative Party","$100,000 to $ 124,999","18 to 29"
"26477","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26478","Male",1,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"26479","Female",1,0,1,"British Columbia","Conservative Party","$100,000 to $ 124,999","NA"
"26480","Female",0,1,1,"Alberta","NA","$100,000 to $ 124,999","NA"
"26481","Male",1,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","60 to 74"
"26482","Female",1,0,1,"British Columbia","NA","$25,000 to $49,999","NA"
"26483","Female",0,1,0,"Quebec","NA","Less than $25,000","NA"
"26484","Male",1,0,0,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"26485","Male",1,1,1,"Quebec","Liberal Party","$125,000 and more","NA"
"26486","Male",1,0,1,"British Columbia","NA","$25,000 to $49,999","60 to 74"
"26487","Male",1,0,1,"Alberta","NA","$125,000 and more","NA"
"26488","Female",1,1,0,"British Columbia","NA","$75,000 to $99,999","NA"
"26489","Male",1,1,1,"British Columbia","NA","$50,000 to $74,999","NA"
"26490","Male",1,1,0,"Ontario","Liberal Party","NA","NA"
"26491","Female",1,1,1,"Ontario","NA","NA","NA"
"26492","Male",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26493","Female",1,1,1,"Manitoba","NA","NA","NA"
"26494","Male",1,0,0,"British Columbia","NA","$100,000 to $ 124,999","NA"
"26495","Female",1,1,1,"British Columbia","NA","$125,000 and more","30 to 44"
"26496","Female",1,1,1,"British Columbia","NA","$75,000 to $99,999","NA"
"26497","Male",1,0,1,"Alberta","Conservative Party","$50,000 to $74,999","60 to 74"
"26498","Female",1,NA,1,"Alberta","NA","$25,000 to $49,999","NA"
"26499","Female",1,1,0,"British Columbia","Liberal Party","NA","NA"
"26500","Male",1,1,1,"Alberta","Conservative Party","$125,000 and more","45 to 59"
"26501","Female",0,0,1,"Alberta","NA","$125,000 and more","NA"
"26502","Female",1,0,1,"Quebec","NA","Less than $25,000","NA"
"26503","Female",1,0,1,"Quebec","NA","NA","60 to 74"
"26504","Female",1,0,1,"Quebec","NA","NA","NA"
"26505","NA",1,1,1,"Manitoba","Conservative Party","NA","NA"
"26506","Male",1,1,0,"British Columbia","NA","NA","NA"
"26507","Female",1,1,1,"Alberta","NA","$125,000 and more","NA"
"26508","Male",1,1,0,"Manitoba","NA","$25,000 to $49,999","NA"
"26509","Female",0,1,1,"Ontario","NA","NA","45 to 59"
"26510","Female",1,1,1,"British Columbia","Liberal Party","$25,000 to $49,999","18 to 29"
"26511","Female",1,1,1,"British Columbia","NA","$25,000 to $49,999","18 to 29"
"26512","Female",0,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"26513","Male",0,0,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"26514","Female",1,1,0,"Ontario","Conservative Party","NA","NA"
"26515","Female",1,1,1,"British Columbia","Conservative Party","$50,000 to $74,999","NA"
"26516","Female",1,0,0,"Alberta","NA","$75,000 to $99,999","NA"
"26517","Female",1,0,1,"Ontario","Liberal Party","$125,000 and more","45 to 59"
"26518","Female",0,0,1,"Quebec","NA","NA","NA"
"26519","Female",0,0,1,"Quebec","NA","NA","NA"
"26520","Female",0,1,1,"British Columbia","NA","NA","18 to 29"
"26521","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26522","Female",1,0,1,"Alberta","Conservative Party","Less than $25,000","NA"
"26523","Female",1,0,0,"British Columbia","NA","$100,000 to $ 124,999","NA"
"26524","Female",1,1,1,"British Columbia","NA","$25,000 to $49,999","NA"
"26525","Male",0,0,1,"Ontario","NA","NA","NA"
"26526","Female",1,1,1,"Alberta","Conservative Party","$75,000 to $99,999","NA"
"26527","Male",1,1,1,"British Columbia","NA","$75,000 to $99,999","NA"
"26528","Male",0,0,1,"British Columbia","Liberal Party","Less than $25,000","NA"
"26529","Female",1,1,1,"Alberta","Conservative Party","NA","NA"
"26530","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"26531","Male",1,0,1,"Ontario","Liberal Party","Less than $25,000","60 to 74"
"26532","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"26533","Female",1,1,1,"British Columbia","NA","NA","NA"
"26534","Male",1,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"26535","Male",1,0,0,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"26536","Female",0,0,1,"British Columbia","NA","$50,000 to $74,999","NA"
"26537","Female",1,0,1,"British Columbia","Conservative Party","$125,000 and more","45 to 59"
"26538","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26539","Female",1,NA,1,"Ontario","NA","NA","NA"
"26540","Female",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"26541","Male",1,1,1,"Nova Scotia","NA","$75,000 to $99,999","NA"
"26542","Male",1,1,0,"Ontario","NA","$125,000 and more","NA"
"26543","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"26544","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"26545","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","45 to 59"
"26546","Female",1,1,0,"Ontario","Liberal Party","NA","45 to 59"
"26547","Female",1,1,0,"British Columbia","NA","$25,000 to $49,999","NA"
"26548","Female",1,0,1,"Saskatchewan","Conservative Party","$50,000 to $74,999","NA"
"26549","Female",0,0,0,"British Columbia","NA","NA","18 to 29"
"26550","Female",1,1,1,"Ontario","NA","NA","NA"
"26551","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26552","Female",1,1,0,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"26553","Female",1,1,1,"Ontario","NA","NA","NA"
"26554","Female",1,1,1,"Quebec","Liberal Party","$125,000 and more","60 to 74"
"26555","Female",1,1,1,"Ontario","Liberal Party","$100,000 to $ 124,999","45 to 59"
"26556","Female",0,0,0,"Alberta","NA","$125,000 and more","60 to 74"
"26557","Male",1,0,1,"Quebec","NA","NA","NA"
"26558","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","45 to 59"
"26559","Female",1,1,0,"Ontario","NA","$75,000 to $99,999","NA"
"26560","Female",0,0,1,"Ontario","NA","Less than $25,000","NA"
"26561","Male",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26562","Female",1,1,1,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"26563","Female",1,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"26564","Female",1,1,1,"British Columbia","Conservative Party","$75,000 to $99,999","NA"
"26565","Female",0,0,1,"Alberta","Liberal Party","$75,000 to $99,999","NA"
"26566","Female",0,1,1,"Quebec","NA","NA","NA"
"26567","Female",1,0,1,"British Columbia","NA","NA","NA"
"26568","Male",0,1,1,"Ontario","NA","NA","NA"
"26569","Female",1,0,1,"Ontario","Conservative Party","NA","NA"
"26570","Male",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"26571","Male",1,0,1,"Ontario","Conservative Party","$50,000 to $74,999","60 to 74"
"26572","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","45 to 59"
"26573","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"26574","Female",0,0,1,"British Columbia","NA","Less than $25,000","NA"
"26575","Female",1,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"26576","Female",1,0,1,"Ontario","Conservative Party","NA","NA"
"26577","Male",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","45 to 59"
"26578","Female",1,0,1,"Ontario","NA","$125,000 and more","45 to 59"
"26579","Female",0,1,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"26580","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26581","Male",1,0,1,"Ontario","NA","NA","45 to 59"
"26582","Female",0,0,1,"Ontario","NA","Less than $25,000","30 to 44"
"26583","Male",1,1,1,"Ontario","NA","Less than $25,000","NA"
"26584","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"26585","Male",1,1,1,"Ontario","NA","$125,000 and more","NA"
"26586","Female",1,1,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"26587","Male",1,0,1,"Saskatchewan","NA","$75,000 to $99,999","60 to 74"
"26588","Male",1,1,1,"Manitoba","Liberal Party","$100,000 to $ 124,999","45 to 59"
"26589","Male",1,0,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"26590","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26591","Female",0,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26592","Male",1,1,1,"Newfoundland and Labrador","NA","NA","45 to 59"
"26593","Male",1,0,1,"Ontario","Conservative Party","NA","45 to 59"
"26594","Male",1,1,0,"Alberta","Conservative Party","$125,000 and more","NA"
"26595","Male",1,0,1,"Quebec","NA","NA","NA"
"26596","Female",1,1,1,"Quebec","Conservative Party","$100,000 to $ 124,999","NA"
"26597","Female",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"26598","Female",1,1,1,"Prince Edward Island","NA","NA","NA"
"26599","Female",0,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"26600","Male",0,1,1,"British Columbia","NA","$25,000 to $49,999","NA"
"26601","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26602","Male",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26603","Female",0,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26604","Male",1,0,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"26605","Male",1,1,1,"Ontario","NA","NA","NA"
"26606","Female",1,1,1,"Newfoundland and Labrador","NA","NA","45 to 59"
"26607","Female",1,0,1,"Nova Scotia","NA","NA","NA"
"26608","Female",0,0,1,"Manitoba","NA","$25,000 to $49,999","NA"
"26609","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"26610","Female",1,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"26611","Male",1,0,0,"Ontario","NA","$125,000 and more","NA"
"26612","Female",1,1,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"26613","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26614","Female",1,0,1,"Quebec","Liberal Party","NA","NA"
"26615","Male",0,0,1,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"26616","Male",1,1,0,"Ontario","NA","$75,000 to $99,999","NA"
"26617","Female",1,1,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"26618","Female",1,1,1,"Quebec","NA","NA","NA"
"26619","Male",1,1,1,"Quebec","NA","$100,000 to $ 124,999","45 to 59"
"26620","Female",1,0,1,"Ontario","NA","$125,000 and more","NA"
"26621","Female",1,1,1,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"26622","Female",1,1,1,"Manitoba","NA","$75,000 to $99,999","30 to 44"
"26623","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"26624","Female",1,1,1,"Quebec","NA","NA","NA"
"26625","Male",0,1,1,"Ontario","Conservative Party","NA","60 to 74"
"26626","Female",1,1,1,"Saskatchewan","NA","$125,000 and more","45 to 59"
"26627","Male",1,0,1,"Ontario","Conservative Party","$125,000 and more","NA"
"26628","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","45 to 59"
"26629","Female",1,1,1,"Quebec","Liberal Party","$125,000 and more","NA"
"26630","Female",1,1,1,"British Columbia","Liberal Party","$125,000 and more","45 to 59"
"26631","Male",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"26632","Male",0,0,1,"Saskatchewan","Conservative Party","$50,000 to $74,999","NA"
"26633","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","45 to 59"
"26634","Male",1,0,1,"Ontario","NA","NA","75 and above"
"26635","Female",1,1,1,"Quebec","Conservative Party","$100,000 to $ 124,999","NA"
"26636","Female",1,0,1,"Quebec","Liberal Party","$100,000 to $ 124,999","NA"
"26637","Female",1,1,1,"Alberta","Conservative Party","$125,000 and more","30 to 44"
"26638","Male",1,0,1,"Ontario","NA","$75,000 to $99,999","NA"
"26639","Male",0,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"26640","Male",1,1,0,"Ontario","NA","$100,000 to $ 124,999","NA"
"26641","Male",1,0,1,"Quebec","NA","NA","NA"
"26642","Male",1,0,1,"Ontario","NA","NA","NA"
"26643","Female",1,1,1,"Ontario","NA","NA","45 to 59"
"26644","Female",1,1,0,"Ontario","Liberal Party","Less than $25,000","NA"
"26645","Female",1,1,1,"Ontario","Liberal Party","NA","18 to 29"
"26646","Male",0,1,1,"British Columbia","Liberal Party","NA","NA"
"26647","Male",1,NA,1,"Quebec","Conservative Party","$125,000 and more","NA"
"26648","Male",1,1,1,"Nova Scotia","NA","$100,000 to $ 124,999","30 to 44"
"26649","Female",0,1,1,"New Brunswick","Liberal Party","$25,000 to $49,999","NA"
"26650","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"26651","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"26652","Female",0,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"26653","Female",1,1,0,"Quebec","NA","NA","NA"
"26654","Female",1,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"26655","Female",1,1,1,"Ontario","NA","$125,000 and more","NA"
"26656","Female",1,0,0,"Ontario","NA","$50,000 to $74,999","NA"
"26657","Female",1,0,1,"Quebec","NA","NA","NA"
"26658","Female",0,0,0,"Alberta","NA","$75,000 to $99,999","NA"
"26659","Female",0,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"26660","Female",1,0,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"26661","Male",1,0,0,"Alberta","Conservative Party","$75,000 to $99,999","60 to 74"
"26662","Male",1,1,1,"Alberta","Conservative Party","$25,000 to $49,999","30 to 44"
"26663","Female",1,0,1,"Alberta","Conservative Party","$50,000 to $74,999","30 to 44"
"26664","Female",1,1,1,"Ontario","NA","NA","NA"
"26665","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"26666","Male",0,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"26667","Female",1,1,0,"Nova Scotia","NA","NA","NA"
"26668","Male",0,1,1,"Quebec","Conservative Party","$50,000 to $74,999","NA"
"26669","Female",1,1,0,"Ontario","Liberal Party","NA","45 to 59"
"26670","Female",1,1,1,"Alberta","Conservative Party","$125,000 and more","30 to 44"
"26671","Male",1,1,0,"Quebec","Liberal Party","$125,000 and more","NA"
"26672","Male",1,1,1,"Ontario","NA","NA","NA"
"26673","Male",0,1,1,"Ontario","Conservative Party","Less than $25,000","NA"
"26674","Male",1,0,0,"British Columbia","Conservative Party","$25,000 to $49,999","60 to 74"
"26675","Male",1,0,1,"Newfoundland and Labrador","Conservative Party","$25,000 to $49,999","NA"
"26676","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"26677","Female",1,1,1,"Saskatchewan","NA","$75,000 to $99,999","NA"
"26678","Male",1,0,1,"Ontario","NA","NA","45 to 59"
"26679","Male",0,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"26680","Female",1,1,0,"Ontario","NA","$50,000 to $74,999","NA"
"26681","Female",1,1,1,"Ontario","Liberal Party","NA","45 to 59"
"26682","Male",1,1,1,"Alberta","Liberal Party","$75,000 to $99,999","NA"
"26683","Female",1,0,1,"New Brunswick","Conservative Party","$50,000 to $74,999","NA"
"26684","Male",0,0,1,"Manitoba","NA","Less than $25,000","NA"
"26685","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"26686","Male",1,1,NA,"British Columbia","NA","NA","NA"
"26687","Female",0,0,1,"Ontario","NA","$25,000 to $49,999","NA"
